SRR11025179_1.fastq.res,SRR12046609.fastq.res,SRR12883163_1.fastq.res,SRR14766237_1.fastq.res,SRR16854363_1.fastq.res,SRR2162878_1.fastq.res,SRR2568376.fastq.res,SRR2568377.fastq.res,SRR3503829_1.fastq.res,SRR3683871_1.fastq.res,SRR5435199.fastq.res,SRR9496657.fastq.res,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species
0.0,0,0.0,114.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lyophyllaceae,,
0.0,0,0.0,18.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lyophyllaceae,Termitomyces,
0.0,0,0.0,24.939999999999998,0.0,3.47,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,,,
0.0,0,0.0,3.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Physalacriaceae,Armillaria,
0.0,0,0.0,5.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Physalacriaceae,,
0.0,0,0.0,9.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pleurotaceae,,
0.0,0,0.0,60.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Pleurotaceae,Pleurotus,
0.0,0,0.0,17.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Candolleomyces,
0.0,0,0.0,377.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,
0.0,0,0.0,18.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,,
0.0,0,0.0,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Agrocybe,
0.0,0,0.0,81.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Deconica,Deconica montana
0.0,0,0.0,477.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,,
0.0,0,0.0,434.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Psilocybe,
0.0,0,0.0,7218.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Psilocybe,Psilocybe cubensis
0.0,0,0.0,22.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Psilocybe,Psilocybe subcubensis
0.0,0,0.0,58.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,,
0.0,0,0.0,114.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Tricholoma,
0.0,0,0.0,7.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,Tricholoma,Tricholoma saponaceum
0.0,0,0.0,5.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tubariaceae,,
0.0,0,0.0,198.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tubariaceae,Phaeomarasmius,
0.0,0,0.0,17.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tubariaceae,Tubaria,Tubaria confragosa
0.0,0,0.0,39.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Agaricales,unk_f,,
0.0,0,0.0,11.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Boletales,unk_f,,
0.0,0,0.0,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Boletales,unk_f,unk_g,
0.0,0,0.0,368.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,,
0.0,0,0.0,11.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,,,
0.0,0,0.0,0.0,0.0,2.84,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Schizoporaceae,Hyphodontia,Hyphodontia sp.
0.0,0,0.0,5.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Dacryobolaceae,,
0.0,0,0.0,0.0,40.25,3.58,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,,,
0.0,0,0.0,18.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,,
0.0,0,0.0,7.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Polyporales,unk_f,Fibroporia,Fibroporia vaillantii
0.0,0,0.0,24.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Agaricomycetes,Tremellodendropsidales,Tremellodendropsidaceae,Tremellodendropsis,
0.0,0,0.0,0.0,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Exobasidiomycetes,Ceraceosorales,Ceraceosoraceae,,
0.0,0,0.0,0.0,41.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Exobasidiomycetes,Entylomatales,unk_f,,
0.0,0,0.0,0.0,7.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,Malassezia globosa
0.0,0,0.0,0.0,9.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,Malassezia restricta
0.0,0,0.0,0.0,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,Malassezia,
0.0,0,0.0,0.0,20.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,Malasseziaceae,,
0.0,0,0.0,0.0,4.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Malasseziomycetes,Malasseziales,,,
0.0,0,0.0,0.0,66.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Microbotryomycetes,Sporidiobolales,,,
0.0,0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Mrakiaceae,Phaffia,
0.0,0,0.0,0.0,0.0,0.0,4.95,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Cystofilobasidiales,Mrakiaceae,Phaffia,Phaffia rhodozyma
0.0,0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Cryptococcaceae,Cryptococcus,Cryptococcus neoformans
0.0,0,0.0,163.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,Trichosporonales,Trichosporonaceae,,
0.0,0,0.0,0.0,3.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,unk_o,,,
0.0,0,0.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Basidiomycota,unk_c,unk_o,unk_f,,
134.71,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Blastocladiomycota,Blastocladiomycetes,Blastocladiales,Blastocladiaceae,Allomyces,Allomyces anomalus
6400.790000000001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Blastocladiomycota,Blastocladiomycetes,Blastocladiales,Blastocladiaceae,Allomyces,Allomyces arbusculus
139.06,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Blastocladiomycota,Blastocladiomycetes,Blastocladiales,Blastocladiaceae,Allomyces,Allomyces javanicus
5437.46,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Blastocladiomycota,Blastocladiomycetes,Blastocladiales,Blastocladiaceae,Allomyces,Allomyces macrogynus
7673.530000000001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Blastocladiomycota,Blastocladiomycetes,Blastocladiales,Blastocladiaceae,Allomyces,
943.9200000000001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Blastocladiomycota,Blastocladiomycetes,Blastocladiales,Blastocladiaceae,,
19.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Chytridiomycota,Monoblepharidomycetes,Monoblepharidales,Harpochytriaceae,,
0.0,0,0.0,0.0,0.0,9.67,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Mucoromycota,Glomeromycetes,Glomerales,Glomeraceae,,
0.0,0,0.0,0.0,0.0,5.98,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Mucoromycota,Glomeromycetes,Paraglomerales,unk_f,unk_g,uncultured Paraglomus
0.0,0,0.0,0.0,267.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,Mucoromycota,unk_c,unk_o,,,
0.0,0,0.0,7.529999999999999,17635.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,unk_p,unk_c,unk_o,,,
0.0,0,0.0,184.89000000000001,17.31,3.46,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,unk_p,unk_c,unk_o,unk_f,,
0.0,0,0.0,7.65,32.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Fungi,unk_p,unk_c,unk_o,unk_f,unk_g,
0.0,0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,Eukaryota,Fungi,unk_p,unk_c,unk_o,unk_f,unk_g,uncultured fungus
0.0,0,0.0,0.0,3.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Annelida,Polychaeta,Phyllodocida,Nereididae,,
0.0,0,0.0,0.0,98.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Annelida,Polychaeta,Phyllodocida,Syllidae,,
0.0,0,0.0,0.0,93.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Annelida,Polychaeta,Terebellida,Alvinellidae,,
0.0,0,0.0,0.0,2687.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Annelida,Polychaeta,Terebellida,,,
0.0,0,0.0,0.0,2321.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Arthropoda,Arachnida,Araneae,,,
0.0,0,0.0,0.0,1436.1299999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Arthropoda,Arachnida,Ixodida,Argasidae,,
0.0,0,0.0,0.0,25.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Arthropoda,Arachnida,Ixodida,Ixodidae,,
0.0,0,0.0,0.0,414.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Arthropoda,Arachnida,Ixodida,,,
0.0,0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Arthropoda,Arachnida,Mesostigmata,Macrodinychidae,,
0.0,0,0.0,0.0,9740.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Arthropoda,Arachnida,Mesostigmata,Microgyniidae,,
0.0,0,0.0,0.0,5.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Arthropoda,Arachnida,Mesostigmata,,,
0.0,0,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Arthropoda,Arachnida,Mesostigmata,Sejidae,,
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,Eukaryota,Metazoa,Arthropoda,Arachnida,Mesostigmata,Varroidae,,
0.0,0,0.0,0.0,1866.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Arthropoda,Arachnida,Opiliones,Triaenonychidae,,
0.0,0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Arthropoda,Arachnida,Sarcoptiformes,Glycyphagidae,,
0.0,0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Arthropoda,Hexanauplia,Calanoida,Temoridae,,
0.0,0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Arthropoda,Insecta,Coleoptera,Dytiscidae,,
0.0,0,0.0,0.0,98.36,6.4,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Arthropoda,Insecta,Coleoptera,,,
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,0.0,Eukaryota,Metazoa,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Tribolium,Tribolium castaneum
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,Eukaryota,Metazoa,Arthropoda,Insecta,Diptera,Culicidae,Anopheles,Anopheles gambiae
0.0,0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Arthropoda,Insecta,Diptera,Culicidae,,
0.0,0,0.0,0.0,7.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Arthropoda,Insecta,Diptera,Drosophilidae,Drosophila,Drosophila melanogaster
0.0,0,0.0,0.0,180.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Arthropoda,Insecta,Diptera,,,
0.0,0,0.0,0.0,0.0,0.0,1.39,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Arthropoda,Insecta,Hemiptera,Delphacidae,,
0.0,0,0.0,0.0,0.0,0.0,1.48,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Arthropoda,Insecta,Hemiptera,Delphacidae,Nilaparvata,
0.0,0,0.0,48.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Arthropoda,Insecta,Hemiptera,Membracidae,Notocera,
0.0,0,0.0,0.0,0.0,0.0,1.0,1.98,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Arthropoda,Insecta,Hymenoptera,Formicidae,Monomorium,Monomorium pharaonis
0.0,0,0.0,0.0,0.0,0.0,0.0,3.53,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Arthropoda,Insecta,Hymenoptera,Formicidae,Monomorium,
0.0,0,0.0,0.0,0.0,0.0,1.29,18.169999999999998,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Arthropoda,Insecta,Hymenoptera,Formicidae,,
0.0,0,0.0,0.0,100.27,0.0,0.0,3.91,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Arthropoda,Insecta,Hymenoptera,,,
0.0,0,0.0,0.0,0.0,0.0,0.0,1.71,0.0,0.0,74.0,0.0,Eukaryota,Metazoa,Arthropoda,Insecta,Lepidoptera,Bombycidae,,
0.0,0,0.0,0.0,0.0,16.15,0.0,9.43,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Arthropoda,Insecta,Lepidoptera,,,
0.0,0,0.0,0.0,0.0,0.0,1.89,1.27,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Arthropoda,Insecta,Lepidoptera,Plutellidae,,
0.0,0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Arthropoda,Insecta,Lepidoptera,Plutellidae,Plutella,Plutella xylostella
0.0,0,0.0,0.0,5.23,0.0,0.43,0.0,0.0,0.0,2.09,0.0,Eukaryota,Metazoa,Arthropoda,Insecta,Orthoptera,Gryllidae,,
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,Eukaryota,Metazoa,Arthropoda,Insecta,Trichoptera,,,
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,Eukaryota,Metazoa,Arthropoda,Insecta,Trichoptera,Polycentropodidae,Plectrocnemia,Plectrocnemia conspersa
0.0,0,0.0,0.0,348.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Arthropoda,Malacostraca,Amphipoda,Hyalellidae,,
0.0,0,0.0,0.0,6.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Arthropoda,Malacostraca,Decapoda,,,
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03,0.0,Eukaryota,Metazoa,Arthropoda,Malacostraca,Decapoda,Palaemonidae,Palaemon,
0.0,0,0.0,0.0,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Arthropoda,Malacostraca,Decapoda,Penaeidae,,
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,5.21,0.0,Eukaryota,Metazoa,Arthropoda,Malacostraca,Decapoda,Portunidae,,
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0,Eukaryota,Metazoa,Arthropoda,Malacostraca,Decapoda,Portunidae,Portunus,
0.0,0,0.0,0.0,7.46,8.78,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Arthropoda,,,,,
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0,Eukaryota,Metazoa,Arthropoda,Pycnogonida,Pantopoda,Endeidae,Endeis,Endeis nodosa
0.0,0,0.0,0.0,2553.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Arthropoda,Pycnogonida,Pantopoda,Tanystylidae,,
0.0,0,0.0,0.0,3.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Arthropoda,unk_c,unk_o,unk_f,,
0.0,0,0.0,0.0,83.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Bryozoa,Stenolaemata,Cyclostomatida,Crisuliporidae,Crisulipora,
0.0,0,0.0,0.0,9.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Bryozoa,Stenolaemata,Cyclostomatida,Diastoporidae,Diplosolen,
0.0,0,0.0,0.0,14.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Bryozoa,Stenolaemata,Cyclostomatida,Horneridae,,
0.0,0,0.0,0.0,24.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Bryozoa,Stenolaemata,Cyclostomatida,Plagioeciidae,Entalophoroecia,
0.0,0,0.0,0.0,50.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Bryozoa,Stenolaemata,Cyclostomatida,Plagioeciidae,,
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,Eukaryota,Metazoa,Chordata,Actinopteri,Anguilliformes,Anguillidae,,
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.0,0.0,Eukaryota,Metazoa,Chordata,Actinopteri,Beryciformes,,,
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,Eukaryota,Metazoa,Chordata,Actinopteri,Centrarchiformes,Oplegnathidae,Oplegnathus,
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,Eukaryota,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,Clupea,Clupea harengus
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,Eukaryota,Metazoa,Chordata,Actinopteri,Clupeiformes,Clupeidae,,
0.0,0,0.0,0.0,0.0,9.07,0.0,0.0,0.0,904.04,0.0,0.0,Eukaryota,Metazoa,Chordata,Actinopteri,Clupeiformes,,,
0.0,0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Actinopteri,Cypriniformes,Cyprinidae,,
0.0,0,0.0,0.0,0.0,0.0,57942.55,62371.81,9.27,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Actinopteri,Cypriniformes,Danionidae,,
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Actinopteri,Cypriniformes,,,
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.0,Eukaryota,Metazoa,Chordata,Actinopteri,Perciformes,,,
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.0,Eukaryota,Metazoa,Chordata,Actinopteri,Perciformes,Platycephalidae,Cociella,
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,Eukaryota,Metazoa,Chordata,Actinopteri,Perciformes,Platycephalidae,,
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75,0.0,Eukaryota,Metazoa,Chordata,Actinopteri,Perciformes,Psychrolutidae,Dasycottus,
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.0,Eukaryota,Metazoa,Chordata,Actinopteri,Perciformes,Serranidae,,
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,Eukaryota,Metazoa,Chordata,Actinopteri,Perciformes,Zoarcidae,,
0.0,0,0.0,0.0,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Actinopteri,Percopsiformes,,,
0.0,0,0.0,0.0,6.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Actinopteri,Pleuronectiformes,,,
0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,Eukaryota,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,,
0.0,0,0.0,0.0,2036.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Scophthalmidae,,
0.0,0,0.0,0.0,0.0,0.0,3.36,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Actinopteri,Salmoniformes,,,
0.0,0,3.15,0.0,5.91,0.0,6.36,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Actinopteri,Salmoniformes,Salmonidae,,
0.0,0,0.0,0.0,0.0,0.0,5.27,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,
0.0,0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Actinopteri,Siluriformes,Ictaluridae,,
0.0,0,6.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Actinopteri,Siluriformes,Siluridae,,
0.0,0,0.0,0.0,1.16,0.0,0.0,0.0,0.0,2.18,0.0,0.0,Eukaryota,Metazoa,Chordata,Actinopteri,unk_o,Embiotocidae,Ditrema,Ditrema temminckii
0.0,0,206.83999999999997,0.0,0.0,9.29,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Accipitriformes,Accipitridae,,
0.0,0,8.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Accipitriformes,Cathartidae,Cathartes,
0.0,0,87.42999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Accipitriformes,Cathartidae,,
0.0,0,9.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Accipitriformes,,,
0.0,0,47.06,0.0,11.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Anseriformes,Anatidae,,
0.0,0,22.22,0.0,254.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Apterygiformes,Apterygidae,Apteryx,Apteryx mantelli
0.0,0,6.4399999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Apterygiformes,Apterygidae,Apteryx,
0.0,0,114.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Apterygiformes,Apterygidae,,
0.0,0,48.9,0.0,7.23,0.0,0.0,1.94,0.0,0.0,10.19,0.0,Eukaryota,Metazoa,Chordata,Aves,Apterygiformes,,,
0.0,0,5.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Bucerotiformes,,,
0.0,0,12.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Eukaryota,Metazoa,Chordata,Aves,Caprimulgiformes,Caprimulgidae,,
